case_id,merchant_id,customer_id,domain,amount,decline_reason,attempts_used,account_age_days,previous_failures,previous_recoveries,prior_recovery_rate,day_of_week,hour,issuer,bin_bucket,fatigue_score,treatment,recovered,time_to_recovery_hours
case_02909f239643,merch_feast_now,cust_316077,food_delivery,263.13,insufficient_funds,2,99,1,0,0.0,6,8,AXIS,corporate,0.4688,incentive_link,1,9.35
case_026f3bc307ca,merch_blitz_retail,cust_863855,ecommerce,3486.67,technical_gateway_error,1,16,0,0,0.0,5,18,AXIS,signature,0.2328,whatsapp_nudge,0,
case_022a56d146b4,merch_urban_mart,cust_153654,ecommerce,802.92,upi_pin_timeout,2,185,0,1,1.0,5,5,HDFC,platinum,0.3071,voice_call,0,
case_056bef2cbb4d,merch_voyage_air,cust_485767,travel,13143.85,user_cancelled_checkout,1,69,0,0,0.0,6,5,AXIS,classic,0.1295,no_action,0,
case_0393596b8bdf,merch_acad_plus,cust_839831,education,1680.69,insufficient_funds,1,281,4,1,0.2,6,19,OTHER,signature,0.49,retry_only,0,
case_00a217415a41,merch_play_arena,cust_910902,gaming,900.79,card_limit_exceeded,1,61,1,2,0.6667,6,4,HDFC,rupay,0.1582,whatsapp_nudge,0,
case_01a586838dc8,merch_blitz_retail,cust_200309,ecommerce,1341.2,authentication_failed,1,85,4,2,0.3333,3,9,ICICI,classic,0.4284,voice_call,0,
case_02e834b62369,merch_data_weave,cust_589603,b2b_saas,8106.07,insufficient_funds,2,21,3,0,0.0,4,12,AXIS,classic,0.5794,voice_call,0,
case_00b86dee3986,merch_nexus_quest,cust_404860,gaming,891.55,upi_pin_timeout,2,172,0,0,0.0,2,7,ICICI,classic,0.4252,voice_call,0,
case_024f93ee88bc,merch_fit_box,cust_887547,subscription,226.26,technical_gateway_error,1,134,0,0,0.0,0,13,HDFC,platinum,0.1586,no_action,1,11.94
case_052a16bb9416,merch_game_loot,cust_694514,gaming,457.27,insufficient_funds,1,37,0,0,0.0,4,1,SBI,platinum,0.0499,no_action,0,
case_01b68fef8d88,merch_chef_cart,cust_598350,food_delivery,212.72,insufficient_funds,1,326,1,0,0.0,6,20,HDFC,platinum,0.3124,voice_call,0,
case_03543eb13b3c,merch_edupath,cust_322574,education,6320.42,insufficient_funds,1,95,2,1,0.3333,1,10,KOTAK,upi_standard,0.3807,whatsapp_nudge,0,
case_046de038250a,merch_blitz_retail,cust_516176,ecommerce,4677.21,upi_pin_timeout,3,78,4,1,0.2,0,19,OTHER,platinum,0.9461,whatsapp_nudge,0,
case_038b5e0a3de0,merch_voyage_air,cust_894690,travel,1121.71,technical_gateway_error,2,17,3,1,0.25,1,10,KOTAK,upi_standard,0.6408,voice_call,0,
case_0391f6910771,merch_blitz_retail,cust_201761,ecommerce,5946.9,user_cancelled_checkout,2,131,5,0,0.0,0,11,HDFC,classic,0.894,incentive_link,0,
case_029e146da5a4,merch_acad_plus,cust_553591,education,4483.04,upi_pin_timeout,1,172,3,2,0.4,5,6,SBI,signature,0.4239,retry_only,0,
case_032d3fb4bdd2,merch_trend_hub,cust_202499,ecommerce,1664.02,technical_gateway_error,3,524,3,0,0.0,2,13,SBI,signature,0.826,voice_call,0,
case_015e4f6f48aa,merch_trend_hub,cust_121139,ecommerce,10771.55,technical_gateway_error,3,121,1,1,0.5,4,11,HDFC,classic,0.4937,whatsapp_nudge,0,
case_0158733795e0,merch_blitz_retail,cust_809078,ecommerce,1322.05,bank_downtime,1,223,2,1,0.3333,0,6,HDFC,platinum,0.2316,retry_only,0,
case_05583fec6186,merch_blitz_retail,cust_403156,ecommerce,1300.21,bank_downtime,2,194,1,2,0.6667,4,21,SBI,classic,0.4108,voice_call,0,
case_058d1bbfb2ec,merch_trend_hub,cust_409546,ecommerce,11441.96,authentication_failed,1,274,4,4,0.5,6,21,SBI,platinum,0.5068,whatsapp_nudge,1,0.03
case_01c87c279cfc,merch_game_loot,cust_964712,gaming,472.34,authentication_failed,3,24,2,2,0.5,5,6,HDFC,platinum,0.8108,no_action,0,
case_0129d7af764f,merch_urban_mart,cust_583735,ecommerce,3111.84,card_limit_exceeded,2,312,1,1,0.5,2,7,SBI,upi_standard,0.3689,email,0,
case_047112d73516,merch_cloud_scale,cust_664953,b2b_saas,9767.64,user_cancelled_checkout,1,1464,1,1,0.5,2,9,SBI,rupay,0.2195,no_action,0,
case_034b09a9706d,merch_skytrip,cust_304940,travel,1181.86,upi_pin_timeout,2,63,3,1,0.25,2,20,AXIS,signature,0.5479,retry_only,0,
case_00b18cab4f8a,merch_trend_hub,cust_674989,ecommerce,4746.38,upi_pin_timeout,1,445,2,3,0.6,2,7,ICICI,rupay,0.2227,incentive_link,0,
case_0396aca46161,merch_fit_box,cust_155259,subscription,1262.7,authentication_failed,1,33,3,0,0.0,6,10,OTHER,classic,0.4375,whatsapp_nudge,0,
case_02bfa43609a6,merch_acad_plus,cust_804516,education,1753.12,insufficient_funds,1,25,0,0,0.0,2,12,SBI,upi_standard,0.1632,incentive_link,1,5.22
case_027dae794ad5,merch_fit_box,cust_152545,subscription,2152.85,insufficient_funds,3,624,2,1,0.3333,2,19,HDFC,classic,0.6652,retry_only,0,
case_0414359772f0,merch_play_arena,cust_585871,gaming,419.3,insufficient_funds,1,108,4,1,0.2,5,17,HDFC,platinum,0.4904,no_action,0,
case_05077d7415bd,merch_chef_cart,cust_838849,food_delivery,375.72,authentication_failed,2,43,2,1,0.3333,4,13,OTHER,platinum,0.4765,email,0,
case_0339937a96d4,merch_cloud_scale,cust_512926,b2b_saas,3143.95,technical_gateway_error,1,587,0,1,1.0,5,1,HDFC,upi_standard,0.0441,no_action,0,
case_00eec7b6279b,merch_edupath,cust_329171,education,10204.1,upi_pin_timeout,2,89,2,2,0.5,4,21,AXIS,platinum,0.2915,voice_call,0,
case_029274ac9a79,merch_urban_mart,cust_468720,ecommerce,2971.13,authentication_failed,2,305,0,0,0.0,4,20,ICICI,rupay,0.278,retry_only,0,
case_0546bc2c8c41,merch_stay_luxe,cust_853539,travel,5488.38,bank_downtime,2,179,2,2,0.5,6,9,HDFC,classic,0.438,incentive_link,0,
case_040b0f5430fe,merch_chef_cart,cust_713429,food_delivery,463.52,upi_pin_timeout,1,8,3,2,0.4,1,22,ICICI,platinum,0.4081,whatsapp_nudge,1,3.76
case_024758041ce8,merch_chef_cart,cust_554719,food_delivery,1034.8,technical_gateway_error,1,512,1,2,0.6667,6,21,CITI,classic,0.1288,whatsapp_nudge,0,
case_02744e1e242d,merch_trend_hub,cust_550170,ecommerce,2260.76,insufficient_funds,1,91,2,1,0.3333,6,19,HDFC,signature,0.3734,retry_only,0,
case_02d1b457ac90,merch_play_arena,cust_931915,gaming,736.62,insufficient_funds,2,42,0,0,0.0,1,0,SBI,platinum,0.3749,retry_only,0,
case_0442a75389d5,merch_blitz_retail,cust_865593,ecommerce,286.05,authentication_failed,1,43,0,0,0.0,6,17,HDFC,classic,0.0878,retry_only,0,
case_0160892b41cf,merch_play_arena,cust_209143,gaming,53.35,card_limit_exceeded,1,118,0,1,1.0,6,17,HDFC,platinum,0.0,retry_only,0,
case_033b3a3108cb,merch_nexus_quest,cust_578738,gaming,287.76,insufficient_funds,1,517,1,2,0.6667,6,12,ICICI,upi_standard,0.2195,email,0,
case_02d05b79ba52,merch_edupath,cust_476872,education,6493.53,insufficient_funds,1,64,0,0,0.0,6,7,ICICI,signature,0.0344,email,0,
case_00fdc9969936,merch_stay_luxe,cust_627241,travel,16986.94,upi_pin_timeout,3,100,1,1,0.5,2,7,ICICI,platinum,0.5001,whatsapp_nudge,0,
case_03dbff7d7c0f,merch_blitz_retail,cust_633581,ecommerce,1313.02,authentication_failed,1,85,1,0,0.0,0,2,SBI,platinum,0.1721,email,0,
case_0259094c5b1f,merch_nexus_quest,cust_581085,gaming,1389.01,technical_gateway_error,1,39,2,0,0.0,0,7,HDFC,signature,0.4459,incentive_link,0,
case_0599b67690c3,merch_style_kart,cust_427027,ecommerce,6512.3,technical_gateway_error,1,205,2,1,0.3333,6,14,OTHER,upi_standard,0.3353,email,1,1.62
case_01c62c4b6e04,merch_data_weave,cust_529405,b2b_saas,5423.07,upi_pin_timeout,2,412,0,1,1.0,3,5,KOTAK,platinum,0.0447,voice_call,0,
case_00e720a3b1b0,merch_chef_cart,cust_958693,food_delivery,382.21,insufficient_funds,2,171,4,1,0.2,6,21,AXIS,signature,0.7397,voice_call,0,
case_058022b62709,merch_nexus_quest,cust_698108,gaming,373.6,technical_gateway_error,1,597,0,0,0.0,0,4,HDFC,classic,0.1812,retry_only,0,
case_04dfaabf3805,merch_skytrip,cust_392055,travel,3648.55,insufficient_funds,1,242,2,1,0.3333,0,20,HDFC,platinum,0.4591,voice_call,0,
case_029094b06ced,merch_trend_hub,cust_838763,ecommerce,619.17,authentication_failed,1,325,1,2,0.6667,3,11,AXIS,upi_standard,0.1991,whatsapp_nudge,0,
case_00e2fb5b4ff5,merch_blitz_retail,cust_747978,ecommerce,3681.58,insufficient_funds,1,16,2,1,0.3333,3,21,KOTAK,rupay,0.2112,incentive_link,1,0.15
case_012ec3140e43,merch_stay_luxe,cust_712392,travel,6025.93,technical_gateway_error,2,318,0,0,0.0,5,1,SBI,upi_standard,0.408,incentive_link,1,0.49
case_047f3b923876,merch_skytrip,cust_852100,travel,37130.41,user_cancelled_checkout,1,1040,3,1,0.25,2,3,HDFC,rupay,0.4212,voice_call,0,
case_03866c8fb748,merch_acad_plus,cust_344896,education,6906.77,authentication_failed,3,86,3,2,0.4,5,2,SBI,platinum,0.8018,email,0,
case_0503acb99540,merch_cloud_scale,cust_400650,b2b_saas,9008.38,insufficient_funds,2,393,1,0,0.0,5,23,OTHER,platinum,0.4907,no_action,0,
case_04c9c4941375,merch_news_wire,cust_228626,subscription,1698.46,insufficient_funds,2,164,2,0,0.0,3,22,KOTAK,classic,0.5619,retry_only,0,
case_048e3e631863,merch_news_wire,cust_543429,subscription,772.56,insufficient_funds,1,61,4,1,0.2,2,18,HDFC,classic,0.5307,whatsapp_nudge,0,
case_00fc142b2e1f,merch_dev_stack,cust_904637,b2b_saas,9868.83,insufficient_funds,1,71,0,1,1.0,0,4,AXIS,upi_standard,0.0935,voice_call,0,
case_0130753c0316,merch_fit_box,cust_830087,subscription,2469.55,insufficient_funds,1,537,2,1,0.3333,4,11,ICICI,rupay,0.3709,retry_only,0,
case_03d6bc4816f2,merch_chef_cart,cust_575374,food_delivery,388.67,authentication_failed,1,38,0,1,1.0,6,5,AXIS,platinum,0.0333,whatsapp_nudge,0,
case_00af3906136f,merch_feast_now,cust_798083,food_delivery,639.68,upi_pin_timeout,3,209,1,1,0.5,5,12,SBI,classic,0.5542,voice_call,0,
case_02329b97410b,merch_news_wire,cust_117123,subscription,677.94,authentication_failed,4,91,1,0,0.0,1,1,HDFC,platinum,0.825,whatsapp_nudge,0,
case_04ff73980bce,merch_trend_hub,cust_943160,ecommerce,1425.53,card_limit_exceeded,1,26,2,0,0.0,4,7,ICICI,platinum,0.4136,whatsapp_nudge,0,
case_012d3735c09e,merch_data_weave,cust_845666,b2b_saas,8382.14,insufficient_funds,2,688,2,1,0.3333,0,22,ICICI,platinum,0.5946,whatsapp_nudge,0,
case_0113144345a0,merch_game_loot,cust_163843,gaming,354.04,upi_pin_timeout,1,448,0,0,0.0,1,12,HDFC,classic,0.1709,whatsapp_nudge,1,0.29
case_04d12eb05961,merch_acad_plus,cust_299510,education,2858.14,authentication_failed,2,511,1,0,0.0,6,22,KOTAK,classic,0.3683,email,0,
case_04d9ee852578,merch_nexus_quest,cust_483114,gaming,191.93,insufficient_funds,2,242,7,1,0.125,0,5,ICICI,platinum,0.8304,voice_call,0,
case_042dde2d0c19,merch_data_weave,cust_272595,b2b_saas,39398.55,insufficient_funds,1,138,1,0,0.0,0,10,AXIS,platinum,0.237,whatsapp_nudge,0,
case_044ab5b48170,merch_stay_luxe,cust_291590,travel,5710.04,upi_pin_timeout,3,7,3,0,0.0,0,3,ICICI,rupay,0.97,incentive_link,0,
case_014413c01fc7,merch_urban_mart,cust_644384,ecommerce,844.17,bank_downtime,3,136,3,1,0.25,4,14,SBI,classic,0.7102,whatsapp_nudge,0,
case_045ebb58ba2b,merch_style_kart,cust_842946,ecommerce,1972.78,insufficient_funds,1,427,4,1,0.2,5,17,SBI,platinum,0.5227,retry_only,0,
case_038257165498,merch_chef_cart,cust_418055,food_delivery,459.81,authentication_failed,2,415,0,0,0.0,2,18,ICICI,rupay,0.383,whatsapp_nudge,1,0.78
case_025ee3f06751,merch_urban_mart,cust_504856,ecommerce,2655.36,upi_pin_timeout,1,214,1,0,0.0,0,20,SBI,classic,0.3547,incentive_link,0,
case_0260d00d2526,merch_urban_mart,cust_268147,ecommerce,1078.96,technical_gateway_error,2,121,1,0,0.0,4,18,ICICI,signature,0.442,whatsapp_nudge,0,
case_0153fd4a316b,merch_trend_hub,cust_935264,ecommerce,3171.76,upi_pin_timeout,1,184,1,0,0.0,1,7,SBI,classic,0.3636,email,0,
case_0280847f6aa1,merch_blitz_retail,cust_842731,ecommerce,1616.11,insufficient_funds,1,70,3,3,0.5,5,1,SBI,rupay,0.3498,retry_only,0,
case_0258471f9d97,merch_play_arena,cust_387736,gaming,153.77,authentication_failed,2,77,0,1,1.0,2,5,ICICI,rupay,0.2303,retry_only,1,0.03
case_015de4d69c1e,merch_game_loot,cust_468229,gaming,1578.55,upi_pin_timeout,1,92,2,3,0.6,0,19,ICICI,upi_standard,0.1877,voice_call,1,0.08
case_05b59b9337aa,merch_skytrip,cust_685554,travel,10534.12,user_cancelled_checkout,1,1232,3,2,0.4,5,13,SBI,upi_standard,0.4439,incentive_link,0,
case_047a3ea77323,merch_nexus_quest,cust_428233,gaming,474.0,upi_pin_timeout,1,60,2,1,0.3333,4,12,OTHER,signature,0.1954,whatsapp_nudge,1,0.88
case_0156afaa9b9b,merch_style_kart,cust_214880,ecommerce,911.85,user_cancelled_checkout,2,71,2,1,0.3333,0,7,ICICI,rupay,0.4534,incentive_link,1,3.3
case_058786935ccd,merch_style_kart,cust_164112,ecommerce,783.48,technical_gateway_error,1,97,0,0,0.0,3,22,ICICI,platinum,0.0703,retry_only,1,0.02
case_038f64e93b36,merch_fit_box,cust_934466,subscription,958.48,upi_pin_timeout,1,74,1,1,0.5,4,8,SBI,classic,0.0908,whatsapp_nudge,1,0.19
case_0445532f9dd0,merch_blitz_retail,cust_986771,ecommerce,337.35,user_cancelled_checkout,1,30,0,0,0.0,6,5,SBI,signature,0.2153,retry_only,0,
case_022b6e22565e,merch_urban_mart,cust_276218,ecommerce,1390.19,technical_gateway_error,1,286,2,0,0.0,2,4,SBI,upi_standard,0.3001,retry_only,1,0.06
case_01619fac28f0,merch_trend_hub,cust_720970,ecommerce,3398.19,technical_gateway_error,2,100,0,0,0.0,6,22,ICICI,platinum,0.4295,retry_only,1,0.09
case_043bfaad692a,merch_feast_now,cust_558589,food_delivery,573.93,authentication_failed,2,411,3,2,0.4,1,21,AXIS,rupay,0.629,incentive_link,0,
case_012b466eb488,merch_fit_box,cust_204594,subscription,1057.6,insufficient_funds,1,3,3,0,0.0,3,2,SBI,corporate,0.4392,whatsapp_nudge,0,
case_0477a9e39b7d,merch_stream_pass,cust_562488,subscription,753.87,authentication_failed,1,373,4,0,0.0,4,20,ICICI,classic,0.613,voice_call,0,
case_00a670329cdf,merch_fit_box,cust_470836,subscription,778.61,insufficient_funds,1,216,1,0,0.0,3,19,HDFC,upi_standard,0.1943,whatsapp_nudge,1,1.93
case_03a9a683927f,merch_quick_bite,cust_857685,food_delivery,161.82,authentication_failed,3,296,2,1,0.3333,4,18,ICICI,signature,0.4901,whatsapp_nudge,0,
case_01bb63510c9d,merch_nexus_quest,cust_930844,gaming,783.63,upi_pin_timeout,1,341,2,3,0.6,0,13,AXIS,upi_standard,0.3481,no_action,0,
case_058abccabc8f,merch_quick_bite,cust_878660,food_delivery,589.79,insufficient_funds,2,265,1,0,0.0,4,0,HDFC,corporate,0.3598,incentive_link,0,
case_01c40ea76bd1,merch_chef_cart,cust_411566,food_delivery,789.84,technical_gateway_error,1,188,2,2,0.5,0,13,OTHER,upi_standard,0.2831,no_action,0,
case_03f7ab295ced,merch_acad_plus,cust_693990,education,4220.74,technical_gateway_error,2,261,0,1,1.0,0,16,ICICI,platinum,0.3565,retry_only,0,
case_03ae17d9b209,merch_play_arena,cust_313642,gaming,769.69,card_limit_exceeded,2,208,0,1,1.0,2,16,AXIS,corporate,0.2674,email,0,
case_02f55a773cf2,merch_trend_hub,cust_928628,ecommerce,603.12,technical_gateway_error,1,255,0,0,0.0,3,20,ICICI,classic,0.0711,incentive_link,1,2.56
case_0490959f2e69,merch_dev_stack,cust_951747,b2b_saas,15937.87,upi_pin_timeout,2,18,3,4,0.5714,5,11,AXIS,platinum,0.4061,voice_call,1,0.56
case_01ad0caa48d2,merch_fit_box,cust_696613,subscription,1010.0,insufficient_funds,2,346,1,0,0.0,5,11,SBI,classic,0.5731,incentive_link,0,
case_014b3b10aea4,merch_urban_mart,cust_209537,ecommerce,821.19,technical_gateway_error,1,30,2,0,0.0,1,17,ICICI,classic,0.5429,retry_only,1,0.12
case_04bd8cea61a8,merch_play_arena,cust_440548,gaming,783.55,insufficient_funds,1,932,2,1,0.3333,0,12,ICICI,platinum,0.3502,email,0,
case_0497ad940850,merch_game_loot,cust_690271,gaming,1058.58,user_cancelled_checkout,1,118,0,0,0.0,0,13,SBI,upi_standard,0.2818,retry_only,0,
case_0318fd015387,merch_dev_stack,cust_967257,b2b_saas,13272.29,technical_gateway_error,1,478,2,1,0.3333,1,5,SBI,classic,0.3116,voice_call,0,
case_025a236e2275,merch_stay_luxe,cust_438002,travel,3093.44,card_limit_exceeded,3,89,0,1,1.0,1,16,OTHER,upi_standard,0.3085,incentive_link,1,1.16
case_038a7a3d92a0,merch_voyage_air,cust_912060,travel,7421.31,card_limit_exceeded,1,1,2,2,0.5,2,22,ICICI,classic,0.3097,email,0,
case_03804ce59917,merch_nexus_quest,cust_384763,gaming,186.14,insufficient_funds,1,68,1,2,0.6667,2,23,KOTAK,upi_standard,0.2512,whatsapp_nudge,0,
case_02865e79c294,merch_play_arena,cust_643364,gaming,709.23,insufficient_funds,1,43,0,0,0.0,6,6,CITI,platinum,0.0,retry_only,0,
case_03df9aad54f4,merch_acad_plus,cust_162064,education,7231.64,user_cancelled_checkout,1,83,0,0,0.0,3,3,HDFC,platinum,0.1446,incentive_link,1,1.38
case_0551e3960a25,merch_game_loot,cust_417692,gaming,704.6,technical_gateway_error,1,252,0,0,0.0,5,7,AXIS,classic,0.1081,incentive_link,0,
case_02ce1fc403aa,merch_skill_core,cust_763617,education,8928.23,insufficient_funds,1,375,2,2,0.5,0,15,HDFC,platinum,0.2913,no_action,0,
case_00fd3f0b8cf4,merch_blitz_retail,cust_520596,ecommerce,2192.87,bank_downtime,1,374,0,1,1.0,6,3,AXIS,platinum,0.0,email,0,
case_051655b25ba4,merch_style_kart,cust_705051,ecommerce,1064.32,upi_pin_timeout,2,291,0,0,0.0,6,14,AXIS,platinum,0.3613,no_action,0,
case_042ee8e69bbe,merch_stay_luxe,cust_781150,travel,8615.09,user_cancelled_checkout,1,28,2,1,0.3333,0,0,AXIS,platinum,0.2902,whatsapp_nudge,0,
case_04336b0f1858,merch_stream_pass,cust_883789,subscription,375.5,authentication_failed,2,165,3,1,0.25,2,4,HDFC,signature,0.6058,no_action,0,
case_01a3c7495904,merch_style_kart,cust_486274,ecommerce,1361.1,upi_pin_timeout,1,36,4,0,0.0,5,6,HDFC,platinum,0.6885,retry_only,0,
case_01318a3dbfb2,merch_game_loot,cust_838323,gaming,2217.93,user_cancelled_checkout,3,129,2,0,0.0,6,15,ICICI,classic,0.7328,incentive_link,1,9.62
case_0165f8c9645c,merch_voyage_air,cust_473333,travel,1626.43,upi_pin_timeout,1,1013,4,1,0.2,0,13,ICICI,platinum,0.4552,no_action,0,
case_023ddceb4f97,merch_chef_cart,cust_914120,food_delivery,229.96,insufficient_funds,1,98,1,0,0.0,5,15,ICICI,classic,0.2836,whatsapp_nudge,0,
case_0229ab9b0444,merch_fit_box,cust_209667,subscription,2773.97,insufficient_funds,2,476,0,0,0.0,0,19,SBI,classic,0.2082,email,0,
case_03d8d2ef01dc,merch_play_arena,cust_106601,gaming,98.09,authentication_failed,1,207,2,0,0.0,3,21,SBI,platinum,0.4025,no_action,0,
case_01c3373f4661,merch_skytrip,cust_324673,travel,5465.05,upi_pin_timeout,4,202,3,1,0.25,0,7,AXIS,classic,1.0,whatsapp_nudge,0,
case_024ad5404937,merch_cloud_scale,cust_119734,b2b_saas,10878.27,insufficient_funds,1,69,4,4,0.5,4,6,AXIS,platinum,0.5174,voice_call,0,
case_059f63c27b11,merch_dev_stack,cust_794882,b2b_saas,37639.35,upi_pin_timeout,2,20,2,2,0.5,0,7,AXIS,classic,0.4977,voice_call,0,
case_018628db03f2,merch_stream_pass,cust_600324,subscription,2009.02,user_cancelled_checkout,1,658,0,1,1.0,4,21,ICICI,signature,0.0,incentive_link,1,0.28
case_029114e02ca2,merch_edupath,cust_705614,education,2139.8,bank_downtime,1,25,3,1,0.25,3,2,ICICI,upi_standard,0.3598,retry_only,0,
case_0340c79e1ec8,merch_cloud_scale,cust_805122,b2b_saas,10962.01,upi_pin_timeout,1,92,1,1,0.5,2,21,HDFC,classic,0.2638,email,1,4.12
case_046f59ef3c49,merch_cloud_scale,cust_776546,b2b_saas,4547.86,authentication_failed,1,727,0,1,1.0,3,20,CITI,classic,0.0017,voice_call,0,
case_0139bbeaa582,merch_urban_mart,cust_707321,ecommerce,199.0,bank_downtime,1,326,1,1,0.5,5,8,HDFC,signature,0.2373,incentive_link,0,
case_03f71cb59813,merch_skill_core,cust_881329,education,2659.96,insufficient_funds,3,525,1,1,0.5,0,12,SBI,upi_standard,0.5102,whatsapp_nudge,1,0.37
case_05019b9d1bef,merch_dev_stack,cust_162077,b2b_saas,7307.39,user_cancelled_checkout,2,111,2,0,0.0,2,5,HDFC,corporate,0.5989,email,0,
case_03202fd20068,merch_flow_ops,cust_622976,b2b_saas,6329.48,technical_gateway_error,2,142,5,2,0.2857,5,10,SBI,classic,0.8843,whatsapp_nudge,0,
case_02b322298beb,merch_style_kart,cust_782363,ecommerce,2887.89,technical_gateway_error,1,417,2,1,0.3333,0,8,HDFC,platinum,0.2948,retry_only,1,0.06
case_045ccf522d80,merch_dev_stack,cust_477943,b2b_saas,5253.46,insufficient_funds,1,248,1,1,0.5,2,1,SBI,classic,0.1262,retry_only,0,
case_025e8185b240,merch_urban_mart,cust_875066,ecommerce,1537.94,insufficient_funds,1,720,1,0,0.0,3,6,SBI,upi_standard,0.3678,email,0,
case_039c3e917280,merch_blitz_retail,cust_217588,ecommerce,2375.13,user_cancelled_checkout,2,121,2,2,0.5,6,16,ICICI,platinum,0.335,whatsapp_nudge,0,
case_04195cec520a,merch_acad_plus,cust_713952,education,7716.26,upi_pin_timeout,1,91,3,0,0.0,3,20,HDFC,classic,0.4713,incentive_link,1,0.64
case_05ef16fd54dc,merch_blitz_retail,cust_846731,ecommerce,2750.92,technical_gateway_error,3,104,0,0,0.0,3,20,AXIS,platinum,0.4487,whatsapp_nudge,1,0.94
case_04d26d3fa057,merch_trend_hub,cust_200312,ecommerce,1207.11,upi_pin_timeout,1,4,2,2,0.5,6,5,CITI,platinum,0.329,whatsapp_nudge,1,2.4
case_0304693397dc,merch_cloud_scale,cust_127949,b2b_saas,5839.04,insufficient_funds,2,318,2,1,0.3333,6,11,ICICI,platinum,0.5013,voice_call,0,
case_05a553bc2ced,merch_game_loot,cust_413746,gaming,254.11,technical_gateway_error,1,61,2,0,0.0,4,14,HDFC,platinum,0.4322,incentive_link,0,
case_028f8d5b833f,merch_blitz_retail,cust_574199,ecommerce,4738.07,upi_pin_timeout,1,92,2,2,0.5,3,22,KOTAK,corporate,0.3786,whatsapp_nudge,0,
case_02e060a41093,merch_blitz_retail,cust_852457,ecommerce,2451.82,insufficient_funds,2,138,0,0,0.0,6,20,ICICI,classic,0.3478,whatsapp_nudge,0,
case_022ba31363b7,merch_flow_ops,cust_184540,b2b_saas,2923.09,authentication_failed,1,794,2,1,0.3333,3,17,HDFC,classic,0.2513,voice_call,0,
case_026a711b5df6,merch_voyage_air,cust_686561,travel,3228.81,technical_gateway_error,4,457,1,0,0.0,1,15,SBI,signature,0.9271,retry_only,1,0.07
case_047a7ede4c72,merch_voyage_air,cust_514001,travel,9133.43,upi_pin_timeout,3,207,4,3,0.4286,1,1,ICICI,upi_standard,0.8876,incentive_link,0,
case_019f2987b8a8,merch_urban_mart,cust_503641,ecommerce,2779.96,upi_pin_timeout,1,178,2,0,0.0,5,14,SBI,corporate,0.4684,no_action,0,
case_02698f517f62,merch_blitz_retail,cust_736986,ecommerce,2522.52,authentication_failed,1,16,0,1,1.0,4,5,KOTAK,rupay,0.0,email,0,
case_02dea9582eaa,merch_acad_plus,cust_988739,education,2004.14,insufficient_funds,1,150,2,0,0.0,3,8,AXIS,platinum,0.3216,email,0,
case_031db3c4af8b,merch_acad_plus,cust_708766,education,13143.18,user_cancelled_checkout,1,209,2,1,0.3333,5,2,SBI,rupay,0.2391,retry_only,0,
case_009a6d9881a0,merch_play_arena,cust_408850,gaming,448.92,bank_downtime,2,64,0,0,0.0,1,7,HDFC,corporate,0.4518,retry_only,0,
case_0242ee9f8ef7,merch_news_wire,cust_261739,subscription,1176.8,authentication_failed,2,54,2,2,0.5,2,1,SBI,corporate,0.4122,retry_only,0,
case_049208ea93a6,merch_cloud_scale,cust_818154,b2b_saas,8777.27,technical_gateway_error,2,134,3,2,0.4,0,16,HDFC,corporate,0.6397,voice_call,0,
